2026-01-08 11:27:27 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:16 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:16 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:18 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:18 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:18 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:18 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:19 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:19 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:20 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:20 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:20 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:20 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:21 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:21 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:21 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:21 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:23 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:23 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:23 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:23 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:24 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:24 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:24 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:24 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:25 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:25 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:25 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:25 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:26 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:26 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:26 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:26 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:27 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:27 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:28 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:28 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:28 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:28 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:29 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:29 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:29 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:29 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:30 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:30 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:30 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:30 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:31 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:31 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:31 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:31 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:33 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:33 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:33 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:33 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:34 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:34 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:34 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:34 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:35 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:35 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:35 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:35 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:36 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:36 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:36 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:36 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:37 UTC | INFO     | http_server | Refreshing session for API key 1LS4DakO... (expires in 10.0 min)
2026-01-08 12:17:37 UTC | INFO     | http_server | Refreshing session for API key 7DNc6AnX... (expires in 10.0 min)
2026-01-08 12:17:38 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:38 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:38 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:38 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:39 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:39 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:39 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:39 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:40 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:40 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:40 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:40 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:41 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:41 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:41 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:41 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:43 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:43 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:43 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:43 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:43 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:43 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:44 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:44 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:44 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:44 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:45 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:45 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:45 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:45 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:45 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:45 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:45 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:45 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:46 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:46 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:46 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:46 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:46 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:46 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:48 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:48 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:48 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:48 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:49 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:49 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:49 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:49 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:49 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:49 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:50 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:50 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:50 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:50 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:51 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:51 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:51 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:51 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:53 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:53 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:53 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:53 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:54 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:54 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:54 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:54 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:55 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:55 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:55 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:55 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:17:56 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:56 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:56 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:56 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:58 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:58 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:58 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:58 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:59 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:59 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:17:59 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:17:59 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:00 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:00 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:00 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:00 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:01 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:01 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:01 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:01 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:03 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:03 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:03 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:03 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:04 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:04 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:04 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:04 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:05 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:05 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:05 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:05 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:06 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:06 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:06 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:06 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:08 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:08 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:08 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:08 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:09 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:09 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:09 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:09 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:10 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:10 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:10 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:10 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:11 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:11 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:11 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:11 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:13 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:13 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:14 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:14 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:14 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:14 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 1LS4DakO..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:15 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:15 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:15 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:15 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
2026-01-08 12:18:15 UTC | WARNING  | http_server | Database validation failed but found cached credentials for 7DNc6AnX..., using cache
2026-01-08 12:18:15 UTC | WARNING  | http_server | Failed to validate API key against Supabase: [Errno -3] Temporary failure in name resolution
